#Operacion,Partida,Descripcion,Tercero,NIF,Imp Oper,Imp Liq,FechaOp,SIGLASOPER
201500044552, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/04/2015 - 16/05/2015 914,54UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,1177.69,1177.69,2015-09-02,RPPA
201500044553, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/04/2015 - 19/05/2015 466,83UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,607.86,607.86,2015-09-02,RPPA
201500044554, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/04/2015 - 18/05/2015 1.121,8 EUR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,1441.3,1441.3,2015-09-02,RPPA
201500044555, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/04/2015 - 18/05/2015 671,93UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,869.13,869.13,2015-09-02,RPPA
201500044556, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/04/2015 - 16/05/2015 386,24UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,505.77,505.77,2015-09-02,RPPA
201500044557, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/04/2015 - 16/05/2015 417,86UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,545.98,545.98,2015-09-02,RPPA
201500044558, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/04/2015 - 19/05/2015 160,38UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,218.5,218.5,2015-09-02,RPPA
201500044559, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/04/2015 - 18/05/2015 522,79UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,2120.83,2120.83,2015-09-02,RPPA
201500044560, 2015/N/220/920/22100/,"ALQUILER DE CONTADOR 25/04/205 - 22/05/2015 1 UN x 11,59 ER",GAS NATURAL SERVICIOS SDG SA,A08431090,120.07,120.07,2015-09-02,RPPA
201500044561, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/04/2015 - 16/05/2015 760,33UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,981.55,981.55,2015-09-02,RPPA
201500044562, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/04/2015 - 15/05/2015 504,09UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,655.65,655.65,2015-09-02,RPPA
201500044563, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/04/2015 - 15/05/2015 553,92UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,719.03,719.03,2015-09-02,RPPA
201500044564, 2015/N/220/920/22100/,"ALQUILER DE CONTADOR 14/04/205 - 12/05/2015 1 UN x 12,00 ER",GAS NATURAL SERVICIOS SDG SA,A08431090,194.64,194.64,2015-09-02,RPPA
201500044565, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/04/2015 - 16/05/2015 329,9 ER x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,434.11,434.11,2015-09-02,RPPA
201500044566, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/04/2015 - 15/05/2015 330,00UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,434.23,434.23,2015-09-02,RPPA
201500044567, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/04/2015 - 12/05/2015 231,25UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,308.63,308.63,2015-09-02,RPPA
201500044568, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 2/04/2015 - 18/05/2015 524,76UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,681.94,681.94,2015-09-02,RPPA
201500044569, 2015/N/220/920/22100/,"POTENCIA ELEC. MODO 1 02/03/215 - 20/04/2015 3,3 KW x 0,00DÍAS x 0,10423 EUR/DÍAS",GAS NATURAL SERVICIOS SDG SA,A08431090,22.69,22.69,2015-09-02,RPPA
201500044570, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/04/2015 - 18/05/2015 522,84UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,679.5,679.5,2015-09-02,RPPA
201500044571, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/04/2015 - 18/05/2015 820,69UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,1058.34,1058.34,2015-09-02,RPPA
201500044572, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/04/2015 - 18/05/2015 802,91UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,1035.71,1035.71,2015-09-02,RPPA
201500044573, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/04/2015 - 18/05/2015 485,86UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,632.47,632.47,2015-09-02,RPPA
201500044574, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/04/2015 - 18/05/2015 827,23UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,1066.65,1066.65,2015-09-02,RPPA
201500044575, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/04/2015 - 18/05/2015 962,69UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,1238.94,1238.94,2015-09-02,RPPA
201500044576, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/04/2015 - 18/05/2015 744,13UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,960.97,960.97,2015-09-02,RPPA
201500044577, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 05/03/215 - 20/04/2015  KW x 4.8987400 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,972.38,972.38,2015-09-02,RPPA
201500044578, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 17/01/215 - 04/03/2015  KW x 5.7230100 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,101.76,101.76,2015-09-02,RPPA
201500044579, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 05/03/215 - 20/04/2015  KW x 4.8987400 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,36.61,36.61,2015-09-02,RPPA
201500044580, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 17/01/215 - 04/03/2015  KW x 5.7230100 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,77.8,77.8,2015-09-02,RPPA
201500044581, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 17/02/215 - 23/04/2015  KW x 6.8790800 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,47.19,47.19,2015-09-02,RPPA
201500044582, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/03/2015 - 14/04/2015 711,17UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,919.03,919.03,2015-09-02,RPPA
201500044583, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 17/02/215 - 23/04/2015  KW x 8.0365700 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,134.21,134.21,2015-09-02,RPPA
201500044584, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 02/03/215 - 20/04/2015  KW x 5.2114200 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,62.42,62.42,2015-09-02,RPPA
201500044585, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 17/01/215 - 04/03/2015  KW x 4.8987400 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,20.57,20.57,2015-09-02,RPPA
201500044586, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 17/01/215 - 04/03/2015  KW x 4.8987400 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,8.03,8.03,2015-09-02,RPPA
201500044587, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 17/01/215 - 04/03/2015  KW x 4.8987400 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,36.61,36.61,2015-09-02,RPPA
201500044588, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 17/01/215 - 04/03/2015  KW x 4.8987400 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,991.75,991.75,2015-09-02,RPPA
201500044589, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 10/01/215 - 01/03/2015  KW x 5.3156500 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,25.69,25.69,2015-09-02,RPPA
201500044590, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 17/02/215 - 18/03/2015  KW x 3.1268500 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,39.42,39.42,2015-09-02,RPPA
201500044591, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 17/02/215 - 18/03/2015  KW x 3.1268500 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,1270.71,1270.71,2015-09-02,RPPA
201500044592, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 05/03/215 - 20/04/2015  KW x 4.8987400 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,20.57,20.57,2015-09-02,RPPA
201500044593, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/03/2015 - 14/04/2015 985,45UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,1267.87,1267.87,2015-09-02,RPPA
201500044594, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 05/03/215 - 20/04/2015  KW x 5.7230100 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,77.8,77.8,2015-09-02,RPPA
201500044595, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 17/01/215 - 04/03/2015  KW x 5.7230100 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,76.1,76.1,2015-09-02,RPPA
201500044596, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 05/03/215 - 20/04/2015  KW x 5.7230100 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,101.76,101.76,2015-09-02,RPPA
201500044455, 2015/N/220/920/22100/,"POTENCIA ELEC. MODO 1 12/12/214 - 16/02/2015 13,2 KW x 67,0 DÍAS x 0,12177 EUR/DÍAS",GAS NATURAL SERVICIOS SDG SA,A08431090,2134.68,2134.68,2015-09-02,RPPA
201500044599, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 02/03/215 - 20/04/2015  KW x 5.2114200 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,25.19,25.19,2015-09-02,RPPA
201500044600, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 10/02/215 - 11/03/2015  KW x 3.1268500 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,740.22,740.22,2015-09-02,RPPA
201500044601, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 05/03/215 - 20/04/2015  KW x 4.8987400 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,8.03,8.03,2015-09-02,RPPA
201500044602, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 05/03/215 - 20/04/2015  KW x 5.7230100 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,76.1,76.1,2015-09-02,RPPA
201500044603, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 2/03/2015 - 17/04/2015 328,11UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,431.84,431.84,2015-09-02,RPPA
201500044604, 2015/N/220/920/22100/,"CONSUMO ELECTRICIDAD 03/03/2015 - 20/04/2015 1.796,00 KWH x0,13283 EUR/KWH",GAS NATURAL SERVICIOS SDG SA,A08431090,367.73,367.73,2015-09-02,RPPA
201500044605, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 15/02/2015 - 25/03/2015 2.706,98 EUR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,3457.43,3457.43,2015-09-02,RPPA
201500044606, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 27/01/2015 - 25/03/2015  KW x 7.06244700 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,1305.87,1305.87,2015-09-02,RPPA
201500044607, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 04/03/2015 - 20/04/2015  KW x 5.84478400 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,419.0,419.0,2015-09-02,RPPA
201500044608, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 17/02/2015 - 23/04/2015  KW x 8.03657800 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,1166.36,1166.36,2015-09-02,RPPA
201500044609, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 27/01/2015 - 25/03/2015  KW x 6.04525600 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,1022.6,1022.6,2015-09-02,RPPA
201500044610, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 14/01/2015 - 03/03/2015  KW x 5.96655000 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,637.96,637.96,2015-09-02,RPPA
201500044611, 2015/N/220/920/22100/,"CONSUMO ELECTRICIDAD 13/01/2015 - 02/03/2015 1.832,00 KWH x0,13283 EUR/KWH",GAS NATURAL SERVICIOS SDG SA,A08431090,373.82,373.82,2015-09-02,RPPA
201500044612, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 15/01/2015 - 03/03/2015  KW x 5.84478400 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,425.34,425.34,2015-09-02,RPPA
201500044613, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 27/01/2015 - 22/03/2015  KW x 5.73257100 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,1163.19,1163.19,2015-09-02,RPPA
201500044614, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 27/01/2015 - 25/03/2015  KW x 7.06244700 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,1125.35,1125.35,2015-09-02,RPPA
201500044615, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/04/2015 - 18/05/2015 1.727,6 EUR x 0,05113 menos abono su15320501320902 (dos facturas)",GAS NATURAL SERVICIOS SDG SA,A08431090,208.4,208.4,2015-09-02,RPPA
201500044616, 2015/N/220/920/22100/,"CONSUMO ELECTRICIDAD 10/02/205 - 11/03/2015 13.057,00 KWH 0,13283 EUR/KWH menos abono SU15320501320903 (dos facturas",GAS NATURAL SERVICIOS SDG SA,A08431090,276.3,276.3,2015-09-02,RPPA
201500044597, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 10/01/215 - 01/03/2015  KW x 5.3156500 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,63.68,63.68,2015-09-02,RPPA
201500044598, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 17/02/215 - 18/03/2015  KW x 3.1268500 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,18.91,18.91,2015-09-02,RPPA
201500044617, 2015/N/220/920/22100/,POTENCIA ELEC. MODO 1 27/01/2015 - 25/03/2015  KW x 6.04525600 DÍAS x  EUR/DÍAS,GAS NATURAL SERVICIOS SDG SA,A08431090,713.3,713.3,2015-09-02,RPPA
201500044389, 2015/N/220/920/22100/,CONSUMO LUZ DEL 17-02-15 AL 25-03-15 AVDA JAUME I 0027 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,101.26,101.26,2015-09-02,RPPA
201500044387, 2015/N/220/920/22100/,CONSUMO LUZ DEL 25-03-15 AL 14-04-15 PZA ESPAÑA 0006 01,GAS NATURAL SERVICIOS SDG SA,A08431090,638.47,638.47,2015-09-02,RPPA
201500044388, 2015/N/220/920/22100/,CONSUMO LUZ DEL 27-01-15 AL 25-03-15 AVDA JAUME I 0021 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,428.95,428.95,2015-09-02,RPPA
201500044390, 2015/N/220/920/22100/,CONSUMO LUZ MARZO CL VICENTE ALEIXANDRE 0013,GAS NATURAL SERVICIOS SDG SA,A08431090,21.55,21.55,2015-09-02,RPPA
201500044391, 2015/N/220/920/22100/,CONSUMO LUZ DEL 10-04-15 AL 14-04-15 EN AVDA.CORAZON DE JESUS 01 30 EV,GAS NATURAL SERVICIOS SDG SA,A08431090,97.6,97.6,2015-09-02,RPPA
201500044392, 2015/N/220/920/22100/,CONSUMO LUZ DEL 22-03-15 AL 13-04-15 ANGELA PORTALES ROMERO0004 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,2785.21,2785.21,2015-09-02,RPPA
201500044393, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/03/2015 - 13/04/2015 271,07UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,359.3,359.3,2015-09-02,RPPA
201500044394, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 2/03/2015 - 17/04/2015 151,04UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,206.62,206.62,2015-09-02,RPPA
201500044395, 2015/N/220/920/22100/,"POTENCIA ELEC. MODO 1 10/02/215 - 20/04/2015 13,856 KW x 7,00 DÍAS x 0,12177 EUR/DÍAS",GAS NATURAL SERVICIOS SDG SA,A08431090,511.02,511.02,2015-09-02,RPPA
201500044396, 2015/N/220/920/22100/,"POTENCIA ELEC. MODO 1 27/01/215 - 25/03/2015 13,2 KW x 58,0 DÍAS x 0,12177 EUR/DÍAS",GAS NATURAL SERVICIOS SDG SA,A08431090,2089.62,2089.62,2015-09-02,RPPA
201500044397, 2015/N/220/920/22100/,"POTENCIA ELEC. MODO 1 13/02/215 - 20/04/2015 7,00 KW x 67,0 DÍAS x 0,10423 EUR/DÍAS",GAS NATURAL SERVICIOS SDG SA,A08431090,62.77,62.77,2015-09-02,RPPA
201500044398, 2015/N/220/920/22100/,"POTENCIA ELEC. MODO 1 11/02/215 - 20/04/2015 13,85 KW x 6900 DÍAS x 0,12177 EUR/DÍAS",GAS NATURAL SERVICIOS SDG SA,A08431090,144.55,144.55,2015-09-02,RPPA
201500044399, 2015/N/220/920/22100/,"POTENCIA ELEC. MODO 1 11/02/215 - 20/04/2015 6,6 KW x 69,0 DÍAS x 0,10423 EUR/DÍAS",GAS NATURAL SERVICIOS SDG SA,A08431090,66.03,66.03,2015-09-02,RPPA
201500044400, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 2/03/2015 - 14/04/2015 187,32UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,252.77,252.77,2015-09-02,RPPA
201500044401, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 2/03/2015 - 14/04/2015 405,12UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,529.77,529.77,2015-09-02,RPPA
201500044402, 2015/N/220/920/22100/,"CONSUMO ELECTRICIDAD 27/01/205 - 25/03/2015 12.238,00 KWH 0,14906 EUR/KWH",GAS NATURAL SERVICIOS SDG SA,A08431090,2441.89,2441.89,2015-09-02,RPPA
201500044403, 2015/N/220/920/22100/,"POTENCIA ELEC. MODO 1 11/02/215 - 20/04/2015 9,9 KW x 69,0 DÍAS x 0,10423 EUR/DÍAS",GAS NATURAL SERVICIOS SDG SA,A08431090,92.3,92.3,2015-09-02,RPPA
201500044404, 2015/N/220/920/22100/,"POTENCIA ELEC. MODO 1 13/02/215 - 20/04/2015 3,3 KW x 67,0 DÍAS x 0,10423 EUR/DÍAS",GAS NATURAL SERVICIOS SDG SA,A08431090,176.48,176.48,2015-09-02,RPPA
201500044405, 2015/N/220/920/22100/,"POTENCIA ELEC. MODO 1 27/01/215 - 24/03/2015 13,2 KW x 57,0 DÍAS x 0,12177 EUR/DÍAS",GAS NATURAL SERVICIOS SDG SA,A08431090,1309.03,1309.03,2015-09-02,RPPA
201500044406, 2015/N/220/920/22100/,"ALQUILER DE CONTADOR 27/03/205 - 24/04/2015 1 UN x 12,00 ER",GAS NATURAL SERVICIOS SDG SA,A08431090,124.34,124.34,2015-09-02,RPPA
201500044407, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 2/03/2015 - 17/04/2015 365,06UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,478.82,478.82,2015-09-02,RPPA
201500044408, 2015/N/220/920/22100/,"CONSUMO ELECTRICIDAD 12/12/204 - 09/02/2015 30.200,00 KWH 0,13283 EUR/KWH",GAS NATURAL SERVICIOS SDG SA,A08431090,5180.93,5180.93,2015-09-02,RPPA
201500044409, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 2/03/2015 - 14/04/2015 308,22UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,406.54,406.54,2015-09-02,RPPA
201500044410, 2015/N/220/920/22100/,"POTENCIA ELEC. MODO 1 17/02/215 - 20/04/2015 9,9 KW x 0,00DÍAS x 0,10423 EUR/DÍAS",GAS NATURAL SERVICIOS SDG SA,A08431090,78.66,78.66,2015-09-02,RPPA
201500044411, 2015/N/220/920/22100/,"ALQUILER DE CONTADOR 24/03/205 - 13/04/2015 1 UN x 12,00 ER",GAS NATURAL SERVICIOS SDG SA,A08431090,144.96,144.96,2015-09-02,RPPA
201500044412, 2015/N/220/920/22100/,"ALQUILER DE CONTADOR 11/03/205 - 13/04/2015 1 UN x 12,01 ER",GAS NATURAL SERVICIOS SDG SA,A08431090,175.03,175.03,2015-09-02,RPPA
201500044413, 2015/N/220/920/22100/,"ALQUILER DE CONTADOR 22/03/205 - 13/04/2015 1 UN x 12,00 ER",GAS NATURAL SERVICIOS SDG SA,A08431090,342.45,342.45,2015-09-02,RPPA
201500044414, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 1/03/2015 - 20/04/2015 1.440,8 EUR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,1847.05,1847.05,2015-09-02,RPPA
201500044415, 2015/N/220/920/22100/,"POTENCIA ELEC. MODO 1 27/01/215 - 25/03/2015 7,00 KW x 58,0 DÍAS x 0,10423 EUR/DÍAS",GAS NATURAL SERVICIOS SDG SA,A08431090,1856.02,1856.02,2015-09-02,RPPA
201500044416, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 2/03/2015 - 14/04/2015 518,35UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,673.79,673.79,2015-09-02,RPPA
201500044417, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 2/03/2015 - 14/04/2015 210,49UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,282.23,282.23,2015-09-02,RPPA
201500044418, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 2/03/2015 - 14/04/2015 552,18UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,716.82,716.82,2015-09-02,RPPA
201500044419, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 2/03/2015 - 14/04/2015 255,8 ER x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,339.86,339.86,2015-09-02,RPPA
201500044420, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 2/03/2015 - 14/04/2015 648,98UR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,839.93,839.93,2015-09-02,RPPA
201500044421, 2015/N/220/920/22100/,"IMPUESTO SOBRE ELECTRICIDAD 2/03/2015 - 17/04/2015 1.267,7EUR x 0,05113",GAS NATURAL SERVICIOS SDG SA,A08431090,1626.86,1626.86,2015-09-02,RPPA
201500044422, 2015/N/220/920/22100/,"CONSUMO ELECTRICIDAD 27/01/205 - 25/03/2015 16.831,00 KWH 0,13283 EUR/KWH",GAS NATURAL SERVICIOS SDG SA,A08431090,2922.8,2922.8,2015-09-02,RPPA
201500044423, 2015/N/220/920/22100/,"POTENCIA ELEC. MODO 1 27/01/215 - 25/03/2015 6,6 KW x 58,0 DÍAS x 0,10423 EUR/DÍAS",GAS NATURAL SERVICIOS SDG SA,A08431090,1008.86,1008.86,2015-09-02,RPPA
201500044424, 2015/N/220/920/22100/,"POTENCIA ELEC. MODO 1 27/01/215 - 25/03/2015 5,00 KW x 58,0 DÍAS x 0,10423 EUR/DÍAS",GAS NATURAL SERVICIOS SDG SA,A08431090,1952.58,1952.58,2015-09-02,RPPA
201500044425, 2015/N/220/920/22100/,"POTENCIA ELEC. MODO 1 11/12/214 - 10/02/2015 6,6 KW x 62,0 DÍAS x 0,10423 EUR/DÍAS",GAS NATURAL SERVICIOS SDG SA,A08431090,1942.9,1942.9,2015-09-02,RPPA
201500044426, 2015/N/220/920/22100/,"POTENCIA ELEC. MODO 1 19/11/214 - 26/01/2015 13,2 KW x 69,0 DÍAS x 0,12177 EUR/DÍAS",GAS NATURAL SERVICIOS SDG SA,A08431090,1792.91,1792.91,2015-09-02,RPPA
201500044427, 2015/N/220/920/22100/,"POTENCIA ELEC. MODO 1 19/11/214 - 26/01/2015 9,9 KW x 69,0 DÍAS x 0,10423 EUR/DÍAS",GAS NATURAL SERVICIOS SDG SA,A08431090,1761.77,1761.77,2015-09-02,RPPA
201500044428, 2015/N/220/920/22100/,"CONSUMO ELECTRICIDAD 20/09/204 - 11/12/2014 38.874,00 KWH 0,13283 EUR/KWH",GAS NATURAL SERVICIOS SDG SA,A08431090,6676.56,6676.56,2015-09-02,RPPA
201500044429, 2015/N/220/920/22100/,"POTENCIA ELEC. MODO 1 19/11/214 - 26/01/2015 9,9 KW x 69,0 DÍAS x 0,10423 EUR/DÍAS",GAS NATURAL SERVICIOS SDG SA,A08431090,1647.08,1647.08,2015-09-02,RPPA
201500044430, 2015/N/220/920/22100/,"CONSUMO ELECTRICIDAD 02/12/204 - 25/01/2015 13.532,00 KWH 0,1478 EUR/KWH",GAS NATURAL SERVICIOS SDG SA,A08431090,2659.17,2659.17,2015-09-02,RPPA
201500044431, 2015/N/220/920/22100/,"CONSUMO ELECTRICIDAD 19/11/204 - 26/01/2015 22.460,00 KWH 0,13283 EUR/KWH",GAS NATURAL SERVICIOS SDG SA,A08431090,3888.84,3888.84,2015-09-02,RPPA
201500044432, 2015/N/220/920/22100/,"POTENCIA ELEC. MODO 1 12/12/214 - 16/02/2015 8,00 KW x 67,0 DÍAS x 0,10423 EUR/DÍAS",GAS NATURAL SERVICIOS SDG SA,A08431090,3076.26,3076.26,2015-09-02,RPPA
