#Operacion,Partida,Descripcion,Tercero,NIF,Imp Oper,Imp Liq,FechaOp,SIGLASOPER
201400044909, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q JULIO,PERSONA FISICA,PERSONA FISICA,100.0,100.0,2014-07-28,RP
201400044910, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q JULIO,PERSONA FISICA,PERSONA FISICA,90.0,90.0,2014-07-28,RP
201400045171, 2014/N/220/9200/22100/,"CONSUMO LUZ C/ CANTERA LA PEDRERA, 1 1º ABRIL 2014",GAS NATURAL SERVICIOS SDG SA,A08431090,1827.91,1827.91,2014-07-29,RPPA
201400045172, 2014/N/220/9200/22100/,CONSUMO LUZ TRAV.CAMINO S.JOSE 2 11 BJ ABRIL,GAS NATURAL SERVICIOS SDG SA,A08431090,1010.62,1010.62,2014-07-29,RPPA
201400045173, 2014/N/220/9200/22100/,"CONSUMO LUZ ABRIL GPO. A COL.S.ANTONIO, 8 46 1º",GAS NATURAL SERVICIOS SDG SA,A08431090,946.75,946.75,2014-07-29,RPPA
201400045174, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL C/ ILLA DE MALLORCA 10 2º PROX.AREA,GAS NATURAL SERVICIOS SDG SA,A08431090,727.74,727.74,2014-07-29,RPPA
201400045175, 2014/N/220/9200/22100/,"CONSUMO LUZ ABRIL C/ ILLA DE MALLORCA 10, 10 PROX.AREA",GAS NATURAL SERVICIOS SDG SA,A08431090,598.66,598.66,2014-07-29,RPPA
201400045176, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL C/ ILLA DE MENORCA 10 PROX. 25 AREA,GAS NATURAL SERVICIOS SDG SA,A08431090,497.89,497.89,2014-07-29,RPPA
201400045177, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL C/ ILLA DE MENORCA 10 PROX. 5 AREA,GAS NATURAL SERVICIOS SDG SA,A08431090,604.52,604.52,2014-07-29,RPPA
201400045178, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL INFANTE MARTIN CONDE DE UXO 0004 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,500.44,500.44,2014-07-29,RPPA
201400045179, 2014/N/220/9200/22100/,"CONSUMO LUZ ABRIL URBANIZACION TENIS 12, 1",GAS NATURAL SERVICIOS SDG SA,A08431090,168.49,168.49,2014-07-29,RPPA
201400045180, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL URBANIZACION TENIS 13 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,1457.59,1457.59,2014-07-29,RPPA
201400045181, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL SAN JOSE DISEM 18 1,GAS NATURAL SERVICIOS SDG SA,A08431090,639.27,639.27,2014-07-29,RPPA
201400045182, 2014/N/220/9200/22100/,CONSUMO ELECTRICO LUZ POLIG INDUSTRIAL UXOLANZ ALIMENTA NAVES ABRIL,GAS NATURAL SERVICIOS SDG SA,A08431090,3495.85,3495.85,2014-07-29,RPPA
201400045183, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL POLIGONO PGNO IX SECTOR B 37,GAS NATURAL SERVICIOS SDG SA,A08431090,1263.16,1263.16,2014-07-29,RPPA
201400045184, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL PARQUE RECINTO FERIAL LA MONTAÑE 50 PROX.,GAS NATURAL SERVICIOS SDG SA,A08431090,224.26,224.26,2014-07-29,RPPA
201400045185, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL ALTO DE LA VILLA 0040 01,GAS NATURAL SERVICIOS SDG SA,A08431090,1632.46,1632.46,2014-07-29,RPPA
201400045186, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL NTRA.SRA.DELA ASUNCION 0085 01,GAS NATURAL SERVICIOS SDG SA,A08431090,84.58,84.58,2014-07-29,RPPA
201400045187, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL NTRA SRA. DE LA ASUNCION 0018 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,638.01,638.01,2014-07-29,RPPA
201400045188, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL NTRA SRA DELA ASUNCION 0018 02 CA-MP,GAS NATURAL SERVICIOS SDG SA,A08431090,190.48,190.48,2014-07-29,RPPA
201400045189, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL POL.INDUSTRIAL CARMADAY 0014 BJ I,GAS NATURAL SERVICIOS SDG SA,A08431090,1020.56,1020.56,2014-07-29,RPPA
201400045190, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL PZA CENTRO 0001,GAS NATURAL SERVICIOS SDG SA,A08431090,1386.07,1386.07,2014-07-29,RPPA
201400045191, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL CHILCHES 0020 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,86.74,86.74,2014-07-29,RPPA
201400045192, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL AVD CORAZONDE JESUS 0065,GAS NATURAL SERVICIOS SDG SA,A08431090,1313.93,1313.93,2014-07-29,RPPA
201400045193, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL RDA ENRIQUEMARCO 0012 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,1893.75,1893.75,2014-07-29,RPPA
201400045194, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL C/ ESLIDA 0002 BJ 00001,GAS NATURAL SERVICIOS SDG SA,A08431090,493.15,493.15,2014-07-29,RPPA
201400045195, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL PZA MERCADO0001 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,2213.37,2213.37,2014-07-29,RPPA
201400045196, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL COL SAN ANOTNIO 0001 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,706.23,706.23,2014-07-29,RPPA
201400045197, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL COL S.ANTONIO 0001 01,GAS NATURAL SERVICIOS SDG SA,A08431090,1006.94,1006.94,2014-07-29,RPPA
201400045198, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL COL SAN ANTONIO 0015 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,941.78,941.78,2014-07-29,RPPA
201400045199, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL COL SAN ANTONIO 0016 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,65.74,65.74,2014-07-29,RPPA
201400045200, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL SAN JOSE 0007 BJ 00001,GAS NATURAL SERVICIOS SDG SA,A08431090,934.25,934.25,2014-07-29,RPPA
201400045201, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL PZA SANTO ANGEL 0001 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,520.74,520.74,2014-07-29,RPPA
201400045202, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL SEGARRA 00201 00187,GAS NATURAL SERVICIOS SDG SA,A08431090,2041.03,2041.03,2014-07-29,RPPA
201400045203, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL CRTA.SEGORBE 0023 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,52.47,52.47,2014-07-29,RPPA
201400045204, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL AV SUROESTE0011,GAS NATURAL SERVICIOS SDG SA,A08431090,1484.03,1484.03,2014-07-29,RPPA
201400045205, 2014/N/220/9200/22100/,"CONSUMO LUZ ABRIL AV SUROESTE, 0068",GAS NATURAL SERVICIOS SDG SA,A08431090,1865.92,1865.92,2014-07-29,RPPA
201400045206, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL COL. SEGARRA 0001 01 CO,GAS NATURAL SERVICIOS SDG SA,A08431090,2308.55,2308.55,2014-07-29,RPPA
201400045207, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL CUATRO (Bº CARBONAIRE)0001,GAS NATURAL SERVICIOS SDG SA,A08431090,967.75,967.75,2014-07-29,RPPA
201400045208, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL NUEVE (Bº CARBONAIRE) 0031 01,GAS NATURAL SERVICIOS SDG SA,A08431090,4705.12,4705.12,2014-07-29,RPPA
201400045209, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL POL INDUSTRIAL VERNITXA 0002 26 FA-SE,GAS NATURAL SERVICIOS SDG SA,A08431090,1470.66,1470.66,2014-07-29,RPPA
201400045210, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL OCHO (Bº CARBONAIRE)0075 PR-OX,GAS NATURAL SERVICIOS SDG SA,A08431090,652.21,652.21,2014-07-29,RPPA
201400045211, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL MIGUEL V.ARNAU ABAD 0001,GAS NATURAL SERVICIOS SDG SA,A08431090,1995.34,1995.34,2014-07-29,RPPA
201400045213, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL URB.COLONIACARMADAY ANTIGUA ESCUELA E IGL 110 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,34.23,34.23,2014-07-29,RPPA
201400045214, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL AVD AGRICULTOR 0039 BJ B,GAS NATURAL SERVICIOS SDG SA,A08431090,36.18,36.18,2014-07-29,RPPA
201400045215, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL ALTO DE LA VILLA 0061 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,54.3,54.3,2014-07-29,RPPA
201400045216, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL C/ANDALUCIA16 BJ SEMAFOROS,GAS NATURAL SERVICIOS SDG SA,A08431090,50.14,50.14,2014-07-29,RPPA
201400045217, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL ANGELES 0030 02,GAS NATURAL SERVICIOS SDG SA,A08431090,255.75,255.75,2014-07-29,RPPA
201400045218, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL NTRA SRA DELA ASUNCION 0018 01,GAS NATURAL SERVICIOS SDG SA,A08431090,114.27,114.27,2014-07-29,RPPA
201400045219, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL CL BALMES 0034 BJ CO,GAS NATURAL SERVICIOS SDG SA,A08431090,345.77,345.77,2014-07-29,RPPA
201400045220, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL PLZA CENTRO0001-A BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,3348.59,3348.59,2014-07-29,RPPA
201400045221, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL CONVENTO 0001 BJ CA-RI,GAS NATURAL SERVICIOS SDG SA,A08431090,75.08,75.08,2014-07-29,RPPA
201400045222, 2014/N/220/9200/22100/,"CONSUMO LUZ ABRIL AV CORAZON JESUS, 0056",GAS NATURAL SERVICIOS SDG SA,A08431090,88.71,88.71,2014-07-29,RPPA
201400045223, 2014/N/220/9200/22100/,"CONSUMO LUZ ABRIL AV CORAZON JESUS, 0102 BJ",GAS NATURAL SERVICIOS SDG SA,A08431090,31.33,31.33,2014-07-29,RPPA
201400045224, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL ESCULTOR MARCO 0001 BJ C,GAS NATURAL SERVICIOS SDG SA,A08431090,35.51,35.51,2014-07-29,RPPA
201400045225, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL ESPAÑA 000803 00010,GAS NATURAL SERVICIOS SDG SA,A08431090,115.48,115.48,2014-07-29,RPPA
201400045226, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL AV JAUME I 0011 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,363.65,363.65,2014-07-29,RPPA
201400045227, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL AV JAUME I 0013 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,477.35,477.35,2014-07-29,RPPA
201400045228, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL AV JAUME I 0018,GAS NATURAL SERVICIOS SDG SA,A08431090,1165.34,1165.34,2014-07-29,RPPA
201400045229, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL AV.JAUME I 0021 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,344.2,344.2,2014-07-29,RPPA
201400045230, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL AV JAUME I 0022 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,176.01,176.01,2014-07-29,RPPA
201400045231, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL JAUME I 0023 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,477.28,477.28,2014-07-29,RPPA
201400045232, 2014/N/220/9200/22100/,"CONSUMO LUZ ABRIL AV JAUME I,0024 BJ",GAS NATURAL SERVICIOS SDG SA,A08431090,212.68,212.68,2014-07-29,RPPA
201400045233, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL AV JAUME I 0026 A BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,347.79,347.79,2014-07-29,RPPA
201400045234, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL AV JAUME I 0027 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,23.93,23.93,2014-07-29,RPPA
201400045235, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL AV JAUME I 0027 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,356.19,356.19,2014-07-29,RPPA
201400045236, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL AV JAUME I 0027 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,24.01,24.01,2014-07-29,RPPA
201400045237, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL AV JAUME I 0034 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,582.88,582.88,2014-07-29,RPPA
201400045238, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL MATILDE BEL0018 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,415.77,415.77,2014-07-29,RPPA
201400045239, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL PLZA MERCADO 0001 A BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,73.16,73.16,2014-07-29,RPPA
201400045240, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL PZA MERCADO0002 A BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,815.25,815.25,2014-07-29,RPPA
201400045241, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL POL MOLETA 0001 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,39.94,39.94,2014-07-29,RPPA
201400045242, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL POL MOLETA 0002 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,68.03,68.03,2014-07-29,RPPA
201400045243, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL POL MOLETA 0002 BJ 00003,GAS NATURAL SERVICIOS SDG SA,A08431090,55.18,55.18,2014-07-29,RPPA
201400045244, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL MOLETA 0003004 03 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,23.68,23.68,2014-07-29,RPPA
201400045245, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL POL MOLETA 0004 A BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,77.54,77.54,2014-07-29,RPPA
201400045246, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL SALVADOR CARDELLS 0029 C,GAS NATURAL SERVICIOS SDG SA,A08431090,54.62,54.62,2014-07-29,RPPA
201400045247, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL SAN JOSE 0002 01,GAS NATURAL SERVICIOS SDG SA,A08431090,397.65,397.65,2014-07-29,RPPA
201400045248, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL AV SUROESTE0039 BJ 00001,GAS NATURAL SERVICIOS SDG SA,A08431090,1213.21,1213.21,2014-07-29,RPPA
201400045249, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL AV JAUME I 0030 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,204.44,204.44,2014-07-29,RPPA
201400045250, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL UNION 0020 BJ MZ,GAS NATURAL SERVICIOS SDG SA,A08431090,26.67,26.67,2014-07-29,RPPA
201400045251, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL UNION 0020 BJ MZ,GAS NATURAL SERVICIOS SDG SA,A08431090,322.74,322.74,2014-07-29,RPPA
201400045252, 2014/N/220/9200/22100/,CONSUMO ELECTRICO ABRIL UNION0020 BJ MZ,GAS NATURAL SERVICIOS SDG SA,A08431090,605.99,605.99,2014-07-29,RPPA
201400045253, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL UNION 0020 BJ MZ,GAS NATURAL SERVICIOS SDG SA,A08431090,1442.51,1442.51,2014-07-29,RPPA
201400045254, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL UNION 0020 BJ MZ,GAS NATURAL SERVICIOS SDG SA,A08431090,1204.93,1204.93,2014-07-29,RPPA
201400045255, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL INDUSTRIAL BELCAIRE S/N BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,1208.68,1208.68,2014-07-29,RPPA
201400045256, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL POL INDUSTRIAL BELCAIRE 0801,GAS NATURAL SERVICIOS SDG SA,A08431090,561.56,561.56,2014-07-29,RPPA
201400045257, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL PZA NOU D'OCTUBRE 0001 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,255.67,255.67,2014-07-29,RPPA
201400045258, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL PZA NOU D'OCTUBRE 0003 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,937.65,937.65,2014-07-29,RPPA
201400045259, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL CARMADAY 0002 BJ 00001,GAS NATURAL SERVICIOS SDG SA,A08431090,764.85,764.85,2014-07-29,RPPA
201400045260, 2014/N/220/9200/22100/,CONSUMO LUZ  ABRIL COL CARMADAY 0102 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,2519.27,2519.27,2014-07-29,RPPA
201400045261, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL JOSE A. RODRIGUEZ SANCHEZ 0001 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,1784.76,1784.76,2014-07-29,RPPA
201400045262, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL GPO. UNION ESPECIAL 0039 01,GAS NATURAL SERVICIOS SDG SA,A08431090,940.82,940.82,2014-07-29,RPPA
201400045263, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL GPO UNION ESPECIAL 0043 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,497.02,497.02,2014-07-29,RPPA
201400045264, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL EDF H S/N BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,18.04,18.04,2014-07-29,RPPA
201400045265, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL AV D'ARCADIGARCIA I SANZ S/N BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,606.09,606.09,2014-07-29,RPPA
201400045266, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL CRTA SEGORBE 0019 06 00002,GAS NATURAL SERVICIOS SDG SA,A08431090,174.32,174.32,2014-07-29,RPPA
201400045267, 2014/N/220/9200/22100/,CONSUMO LUZ  ABRIL POLIG. C (POLIGONO BELCAIRE( 1 POLIDEPOR,GAS NATURAL SERVICIOS SDG SA,A08431090,493.73,493.73,2014-07-29,RPPA
201400045268, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL CALLE IX SECTOR B 5 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,694.84,694.84,2014-07-29,RPPA
201400045269, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL SAN ANTONIOS/N BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,673.58,673.58,2014-07-29,RPPA
201400045270, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL C/ TRES AREA 9 SAN ANTONIO S-N,GAS NATURAL SERVICIOS SDG SA,A08431090,589.8,589.8,2014-07-29,RPPA
201400045271, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL INFANTE MARTIN CONDE DE UXO,GAS NATURAL SERVICIOS SDG SA,A08431090,582.11,582.11,2014-07-29,RPPA
201400045272, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL C/UNIDAD DEEJECUCION AEREA 11 3 1,GAS NATURAL SERVICIOS SDG SA,A08431090,669.21,669.21,2014-07-29,RPPA
201400045273, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL PARAJE EL CRISTAL 699 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,1989.54,1989.54,2014-07-29,RPPA
201400045274, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL ALTO DE LA VILLA 0061 A,GAS NATURAL SERVICIOS SDG SA,A08431090,399.78,399.78,2014-07-29,RPPA
201400045275, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL C/ BENIGAFULL 0031,GAS NATURAL SERVICIOS SDG SA,A08431090,823.82,823.82,2014-07-29,RPPA
201400045276, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL BUENOS AIRES 0055,GAS NATURAL SERVICIOS SDG SA,A08431090,1181.4,1181.4,2014-07-29,RPPA
201400045277, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL PZA CENTRO 0001,GAS NATURAL SERVICIOS SDG SA,A08431090,581.09,581.09,2014-07-29,RPPA
201400045278, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL NTRA SEÑORADE LOS DOLORES 0029 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,1058.24,1058.24,2014-07-29,RPPA
201400045279, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL PZ GOMEZ FERRER S/N,GAS NATURAL SERVICIOS SDG SA,A08431090,1298.44,1298.44,2014-07-29,RPPA
201400045280, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL HONORIO GARCIA 0011 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,1239.84,1239.84,2014-07-29,RPPA
201400045281, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL INSTITUTO 0012,GAS NATURAL SERVICIOS SDG SA,A08431090,1466.35,1466.35,2014-07-29,RPPA
201400045282, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL AVDA JAUME I 0010 01,GAS NATURAL SERVICIOS SDG SA,A08431090,590.07,590.07,2014-07-29,RPPA
201400045283, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL AVD JAUME I0048,GAS NATURAL SERVICIOS SDG SA,A08431090,925.61,925.61,2014-07-29,RPPA
201400045284, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL  LLOSA 0003,GAS NATURAL SERVICIOS SDG SA,A08431090,2233.79,2233.79,2014-07-29,RPPA
201400045285, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL MAESTRO RODRIGO 0015,GAS NATURAL SERVICIOS SDG SA,A08431090,663.98,663.98,2014-07-29,RPPA
201400045286, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL PZA PARC 0008,GAS NATURAL SERVICIOS SDG SA,A08431090,244.8,244.8,2014-07-29,RPPA
201400045287, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL PAZ 0002 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,401.38,401.38,2014-07-29,RPPA
201400045288, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL RINCON RAMBLA 0013 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,934.66,934.66,2014-07-29,RPPA
201400045289, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL COL SAN ANTONIO 0110,GAS NATURAL SERVICIOS SDG SA,A08431090,399.81,399.81,2014-07-29,RPPA
201400045290, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL C 0014,GAS NATURAL SERVICIOS SDG SA,A08431090,506.84,506.84,2014-07-29,RPPA
201400045291, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL SANCHIS TARAZONA 0037,GAS NATURAL SERVICIOS SDG SA,A08431090,202.36,202.36,2014-07-29,RPPA
201400045292, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL SEGARRA 0035 02 CA-LE,GAS NATURAL SERVICIOS SDG SA,A08431090,1731.35,1731.35,2014-07-29,RPPA
201400045293, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL AVD SUROESTE 0039,GAS NATURAL SERVICIOS SDG SA,A08431090,1173.26,1173.26,2014-07-29,RPPA
201400045294, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL TOLEDO 0030,GAS NATURAL SERVICIOS SDG SA,A08431090,1357.85,1357.85,2014-07-29,RPPA
201400045295, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL UNION 0010 01 PR-OX,GAS NATURAL SERVICIOS SDG SA,A08431090,292.18,292.18,2014-07-29,RPPA
201400045296, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL XACO 0043 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,821.93,821.93,2014-07-29,RPPA
201400045297, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL TRES (Bº CARBONAIRE) 0015,GAS NATURAL SERVICIOS SDG SA,A08431090,1064.23,1064.23,2014-07-29,RPPA
201400045298, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL OCTAVI TEN I ORENGA 0 S/N,GAS NATURAL SERVICIOS SDG SA,A08431090,2915.97,2915.97,2014-07-29,RPPA
201400045299, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL OCTAVI TEN ORENGA 0060,GAS NATURAL SERVICIOS SDG SA,A08431090,645.06,645.06,2014-07-29,RPPA
201400045300, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL BELCAIRE 0103 01 CO,GAS NATURAL SERVICIOS SDG SA,A08431090,743.21,743.21,2014-07-29,RPPA
201400045301, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL POL INDUSTRIAL BELCAIRE 0501 01,GAS NATURAL SERVICIOS SDG SA,A08431090,950.03,950.03,2014-07-29,RPPA
201400045302, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL POL INDUSTRIAL BELCAIRE 0901 02,GAS NATURAL SERVICIOS SDG SA,A08431090,454.73,454.73,2014-07-29,RPPA
201400045303, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL FRANCISCO FUERTES ANTONINO 0008 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,1006.88,1006.88,2014-07-29,RPPA
201400045304, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL TORRASA 0010 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,200.87,200.87,2014-07-29,RPPA
201400045305, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL MEZQUITA 0001 ALUMB,GAS NATURAL SERVICIOS SDG SA,A08431090,656.95,656.95,2014-07-29,RPPA
201400045306, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL MEZQUITA 0002 ALUMB,GAS NATURAL SERVICIOS SDG SA,A08431090,1106.84,1106.84,2014-07-29,RPPA
201400045307, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL GPO UNION ESPECIAL 0039 001 BJ,GAS NATURAL SERVICIOS SDG SA,A08431090,838.7,838.7,2014-07-29,RPPA
201400045308, 2014/N/220/9200/22100/,CONSUMO LUZ ABRIL RDA ENRIQUEMARCO 0001,GAS NATURAL SERVICIOS SDG SA,A08431090,1127.14,1127.14,2014-07-29,RPPA
